H	M	dt	b	n2_rel	n1_rel	fuel_flow_hour	thrust_relative	thz_n2_out	p_comp_sum	gv
1	1	15	0	0.709	0.54	885	0.019	495.7	2.57	57.2
1	1	15	4.5	0.709	0.54	885	0.019	495.7	2.57	57.2
1	1	15	11	0.71	0.63	867	0.012	515.2	2.88	61.3
1	1	15	22	0.778	0.72	2071	0.125	589.4	4.4	80.5
1	1	15	31	0.799	0.76	2484	0.164	616.4	5.06	87.7
1	1	15	38	0.797	0.81	2340	0.151	633.1	5.45	88.9
1	1	15	48	0.837	0.85	3340	0.247	673.9	6.72	102.4
1	1	15	50	0.881	0.9	4630	0.367	718.5	8.35	119.1
1	1	15	50	0.94	0.94	6689	0.548	770.6	10.65	140.7
1	1	15	50	0.963	0.99	7804	0.65	799.5	12.24	156.4
1	1	25	0	0.703	0.53	723	0.002	502.8	2.44	54.6
1	1	25	4.5	0.703	0.53	723	0.002	502.8	2.44	54.6
1	1	25	11	0.731	0.62	1114	0.035	536.9	2.96	61.1
1	1	25	22	0.77	0.71	1757	0.091	593	4.05	75.2
1	1	25	31	0.787	0.75	2044	0.117	619.4	4.63	81.9
1	1	25	38	0.772	0.8	1671	0.079	629.5	4.82	81
1	1	25	48	0.818	0.84	2578	0.168	675.7	6.06	93.9
1	1	25	50	0.859	0.88	3723	0.277	722.2	7.59	109.5
1	1	25	50	0.919	0.93	5452	0.435	782.2	9.92	131.3
1	1	25	50	0.953	0.97	6850	0.561	814.5	11.61	148
1	1	35	0	0.699	0.52	602	-0.01	511.6	2.34	52.7
1	1	35	4.5	0.699	0.52	602	-0.01	511.6	2.34	52.7
1	1	35	11	0.722	0.61	900	0.014	539.9	2.74	57.6
1	1	35	22	0.746	0.7	1260	0.038	589.1	3.58	70
1	1	35	31	0.779	0.74	1739	0.084	623.4	4.28	76.9
1	1	35	38	0.797	0.78	2046	0.112	652.3	4.93	83.9
1	1	35	48	0.799	0.83	1957	0.101	677.5	5.49	86.6
1	1	35	50	0.846	0.87	3072	0.209	729.6	7.04	102.3
1	1	35	50	0.908	0.91	4747	0.367	794.9	9.47	126.3
1	1	35	50	0.966	0.96	6860	0.552	838.4	11.59	146.7
2	0	-25	0	0.685	0.54	692	0.073	351.5	2.63	33.2
2	0	-25	4.5	0.763	0.64	1689	0.197	412.2	4.31	45.1
2	0	-25	11	0.841	0.75	3026	0.36	475.1	6.8	59.6
2	0	-25	22	0.945	0.86	5722	0.642	541.7	10.7	81.9
2	0	-25	31	0.976	0.91	7102	0.798	571.4	13.15	96.2
2	0	-25	38	1.035	0.97	9278	1.026	610.5	16.74	115.5
2	0	-25	48	1.063	1.02	10849	1.184	634.3	19.23	128.6
2	0	-25	50	1.074	1.07	11724	1.272	644.7	20.6	135.9
2	0	-25	50	1.084	1.13	12968	1.383	658.1	22.18	144.1
2	0	-25	50	1.101	1.18	14973	1.559	680.4	24.82	157.1
2	0	-15	0	0.695	0.53	740	0.076	368.2	2.69	32.9
2	0	-15	4.5	0.758	0.63	1508	0.174	420.8	4.07	42.8
2	0	-15	11	0.829	0.74	2613	0.314	485.1	6.39	56
2	0	-15	22	0.911	0.84	4557	0.531	546.6	9.58	74.3
2	0	-15	31	0.968	0.89	6235	0.7	579.9	11.95	87.3
2	0	-15	38	1	0.95	7604	0.857	611.2	14.56	101.9
2	0	-15	48	1.051	1	9472	1.053	647.2	17.81	118.6
2	0	-15	50	1.063	1.05	10232	1.137	658.4	19.23	126.1
2	0	-15	50	1.07	1.11	10808	1.195	665.7	20.11	130.8
2	0	-15	50	1.083	1.16	12332	1.332	683.7	22.09	140.8
2	0	-5	0	0.707	0.52	816	0.083	385.8	2.76	32.8
2	0	-5	4.5	0.754	0.62	1359	0.153	429.2	3.86	40.7
2	0	-5	11	0.818	0.72	2261	0.272	494.4	6	52.6
2	0	-5	22	0.893	0.83	3909	0.461	553.6	8.82	68.8
2	0	-5	31	0.954	0.88	5470	0.623	590.4	11.13	81.3
2	0	-5	38	0.977	0.93	6473	0.741	616.8	13.13	92.4
2	0	-5	48	1.015	0.98	7811	0.89	652.1	15.87	106.2
2	0	-5	50	1.049	1.03	8852	1.004	669.9	17.74	116.1
2	0	-5	50	1.059	1.08	9286	1.058	677.3	18.72	121.2
2	0	-5	50	1.068	1.14	10095	1.134	688	19.82	126.9
2	0	5	0	0.714	0.51	861	0.086	402.8	2.82	32.6
2	0	5	4.5	0.749	0.61	1215	0.134	437.2	3.65	38.7
2	0	5	11	0.806	0.71	1949	0.233	502.5	5.61	49.4
2	0	5	22	0.875	0.81	3317	0.395	560.9	8.12	63.6
2	0	5	31	0.926	0.86	4426	0.516	595.8	9.97	73.5
2	0	5	38	0.967	0.91	5662	0.649	625.1	11.99	84.4
2	0	5	48	0.993	0.96	6696	0.772	653.4	14.17	96.2
2	0	5	50	1.02	1.01	7595	0.877	676.3	16.12	105.9
2	0	5	50	1.047	1.06	8341	0.962	694.5	17.73	113.8
2	0	5	50	1.054	1.12	8784	1.008	702.1	18.49	117.6
2	0	15	0	0.718	0.5	834	0.081	416.3	2.8	31.9
2	0	15	4.5	0.737	0.6	1032	0.11	442.3	3.4	36.6
2	0	15	11	0.787	0.7	1593	0.189	506.4	5.13	45.8
2	0	15	22	0.855	0.8	2762	0.332	565.3	7.41	58.6
2	0	15	31	0.897	0.85	3602	0.432	598.3	9.02	67.5
2	0	15	38	0.951	0.9	4903	0.569	633.2	11.06	78.1
2	0	15	48	0.975	0.95	5794	0.678	661.5	13.05	88.7
2	0	15	50	1.003	1	6721	0.782	684.7	14.85	98
2	0	15	50	1.02	1.05	7237	0.843	700.9	16.08	103.9
2	0	15	50	1.042	1.1	7884	0.912	717.3	17.34	109.9
2	0	25	0	0.709	0.49	708	0.066	420.5	2.61	30.1
2	0	25	4.5	0.708	0.59	749	0.075	441.3	3.03	34.7
2	0	25	11	0.767	0.69	1263	0.147	508.2	4.67	42.6
2	0	25	22	0.839	0.78	2316	0.278	569.2	6.76	54.1
2	0	25	31	0.873	0.83	2952	0.356	600.6	8.1	61.3
2	0	25	38	0.917	0.88	3826	0.456	634.1	9.73	69.9
2	0	25	48	0.961	0.93	4964	0.58	664.2	11.64	79.7
2	0	25	50	0.983	0.98	5798	0.685	692.3	13.65	90.4
2	0	25	50	0.998	1.03	6223	0.732	703.8	14.48	94.5
2	0	25	50	1.002	1.08	6321	0.744	706.8	14.71	95.6
2	0	35	0	0.697	0.48	567	0.049	422.7	2.41	28.3
2	0	35	4.5	0.692	0.58	529	0.047	441.2	2.73	30.8
2	0	35	11	0.787	0.67	1438	0.162	521.9	4.62	42.8
2	0	35	22	0.822	0.77	1911	0.228	572.8	6.18	50.1
2	0	35	31	0.85	0.82	2396	0.289	599.4	7.2	55.6
2	0	35	38	0.891	0.87	3116	0.377	634.3	8.75	63.8
2	0	35	48	0.946	0.92	4281	0.503	671.6	10.71	73.6
2	0	35	50	0.975	0.96	5113	0.603	699.9	12.51	82.9
2	0	35	50	0.988	1.01	5628	0.67	718.5	13.86	89.9
2	0	35	50	0.996	1.06	5838	0.694	725.5	14.33	92.2
2	0.1	-25	0	0.686	0.54	696	0.063	352.3	2.63	33.3
2	0.1	-25	4.5	0.763	0.64	1686	0.182	412.6	4.3	45.1
2	0.1	-25	11	0.84	0.75	3015	0.34	475.6	6.78	59.7
2	0.1	-25	22	0.944	0.86	5686	0.612	542	10.64	81.8
2	0.1	-25	31	0.976	0.91	7091	0.766	571.9	13.08	95.9
2	0.1	-25	38	1.034	0.96	9263	0.987	610.2	16.63	115.4
2	0.1	-25	48	1.062	1.02	10817	1.141	634.9	19.16	128.6
2	0.1	-25	50	1.073	1.07	11684	1.227	645.3	20.53	135.9
2	0.1	-25	50	1.083	1.13	12895	1.333	658.3	22.06	143.9
2	0.1	-25	50	1.1	1.18	14899	1.504	680.7	24.68	156.8
2	0.1	-15	0	0.696	0.53	746	0.066	369.1	2.69	33
2	0.1	-15	4.5	0.758	0.63	1505	0.159	421.3	4.06	42.8
2	0.1	-15	11	0.828	0.74	2603	0.294	485.6	6.37	56
2	0.1	-15	22	0.909	0.84	4526	0.504	546.7	9.53	74.3
2	0.1	-15	31	0.967	0.89	6218	0.67	580.4	11.9	87.3
2	0.1	-15	38	0.999	0.95	7572	0.822	611.6	14.49	101.8
2	0.1	-15	48	1.049	1	9409	1.009	647.4	17.7	118.4
2	0.1	-15	50	1.063	1.05	10198	1.094	659.1	19.16	126.1
2	0.1	-15	50	1.07	1.1	10749	1.148	666.1	20.02	130.7
2	0.1	-15	50	1.082	1.16	12243	1.279	683.8	21.95	140.6
2	0.1	-5	0	0.708	0.52	822	0.072	386.7	2.77	32.9
2	0.1	-5	4.5	0.754	0.62	1355	0.139	429.6	3.85	40.7
2	0.1	-5	11	0.817	0.72	2251	0.253	494.8	5.98	52.6
2	0.1	-5	22	0.893	0.83	3889	0.437	554.1	8.78	68.8
2	0.1	-5	31	0.952	0.88	5423	0.591	590.7	11.06	81.1
2	0.1	-5	38	0.978	0.93	6461	0.708	617.3	13.06	92.3
2	0.1	-5	48	1.014	0.98	7788	0.853	653.2	15.79	106
2	0.1	-5	50	1.049	1.03	8822	0.964	670.6	17.68	116.1
2	0.1	-5	50	1.058	1.08	9254	1.016	678.1	18.66	121.2
2	0.1	-5	50	1.067	1.13	10048	1.089	688.7	19.74	126.8
2	0.1	5	0	0.715	0.51	867	0.075	403.7	2.82	32.7
2	0.1	5	4.5	0.748	0.61	1213	0.121	437.7	3.64	38.7
2	0.1	5	11	0.805	0.71	1939	0.216	502.9	5.59	49.4
2	0.1	5	22	0.874	0.81	3298	0.372	561.2	8.08	63.6
2	0.1	5	31	0.924	0.86	4396	0.489	596	9.91	73.4
2	0.1	5	38	0.966	0.91	5642	0.619	625.6	11.94	84.4
2	0.1	5	48	0.992	0.96	6667	0.737	653.8	14.11	96.2
2	0.1	5	50	1.019	1.01	7565	0.839	677.4	16.07	105.8
2	0.1	5	50	1.047	1.06	8328	0.923	695.5	17.68	113.8
2	0.1	5	50	1.054	1.11	8757	0.966	703	18.41	117.5
2	0.1	15	0	0.717	0.5	827	0.07	416.3	2.79	31.9
2	0.1	15	4.5	0.734	0.6	1013	0.095	442	3.37	36.6
2	0.1	15	11	0.786	0.7	1572	0.171	506.2	5.1	45.7
2	0.1	15	22	0.854	0.8	2745	0.31	565.6	7.37	58.6
2	0.1	15	31	0.896	0.85	3574	0.405	598.5	8.97	67.4
2	0.1	15	38	0.95	0.9	4863	0.538	633.3	10.97	77.8
2	0.1	15	48	0.975	0.95	5777	0.645	661.9	12.97	88.5
2	0.1	15	50	1.002	1	6705	0.747	685.5	14.8	98
2	0.1	15	50	1.021	1.05	7230	0.806	701.8	16.01	103.8
2	0.1	15	50	1.041	1.1	7837	0.871	717.2	17.25	109.8
2	0.1	25	0	0.708	0.49	702	0.054	420.6	2.6	30.1
2	0.1	25	4.5	0.707	0.59	736	0.061	441.2	3	34.7
2	0.1	25	11	0.765	0.69	1249	0.13	508.2	4.64	42.6
2	0.1	25	22	0.838	0.78	2300	0.257	569.5	6.72	54
2	0.1	25	31	0.872	0.83	2923	0.331	600.4	8.03	61.1
2	0.1	25	38	0.914	0.88	3768	0.426	634.1	9.66	69.7
2	0.1	25	48	0.961	0.93	4945	0.55	664.6	11.59	79.7
2	0.1	25	50	0.982	0.98	5764	0.65	692.7	13.58	90.3
2	0.1	25	50	0.998	1.03	6207	0.698	704.7	14.44	94.5
2	0.1	25	50	1.001	1.08	6313	0.71	707.9	14.68	95.7
2	0.1	35	0	0.696	0.48	559	0.038	422.8	2.4	28.3
2	0.1	35	4.5	0.693	0.58	539	0.037	442.6	2.74	30.9
2	0.1	35	11	0.786	0.67	1425	0.146	522	4.6	42.8
2	0.1	35	22	0.821	0.77	1890	0.208	572.7	6.13	50
2	0.1	35	31	0.849	0.82	2379	0.267	599.6	7.16	55.5
2	0.1	35	38	0.889	0.87	3092	0.351	634.5	8.7	63.7
2	0.1	35	48	0.944	0.91	4240	0.473	671.9	10.64	73.4
2	0.1	35	50	0.974	0.96	5088	0.571	700.4	12.45	82.8
2	0.1	35	50	0.988	1.01	5626	0.638	719.7	13.85	90.1
2	0.1	35	50	0.996	1.06	5842	0.662	727	14.33	92.5
2	0.2	-25	0	0.687	0.53	715	0.056	354.8	2.64	33.8
2	0.2	-25	4.5	0.762	0.64	1687	0.17	413.9	4.26	45.6
2	0.2	-25	11	0.838	0.75	3003	0.322	477.1	6.72	60.1
2	0.2	-25	22	0.941	0.86	5615	0.583	542.8	10.45	81.8
2	0.2	-25	31	0.977	0.91	7099	0.736	573.3	12.87	96
2	0.2	-25	38	1.023	0.96	9056	0.94	610.4	16.31	115.4
2	0.2	-25	48	1.061	1.02	10792	1.103	637	18.95	129.3
2	0.2	-25	50	1.072	1.07	11638	1.187	647.4	20.32	136.8
2	0.2	-25	50	1.081	1.12	12759	1.283	659	21.72	144.3
2	0.2	-25	50	1.097	1.18	14774	1.45	681.7	24.25	156.9
2	0.2	-15	0	0.698	0.52	769	0.06	371.8	2.7	33.6
2	0.2	-15	4.5	0.757	0.63	1504	0.147	422.5	4.03	43.3
2	0.2	-15	11	0.826	0.73	2588	0.277	487.1	6.31	56.4
2	0.2	-15	22	0.905	0.84	4480	0.479	547	9.4	74.7
2	0.2	-15	31	0.965	0.89	6208	0.645	582	11.77	87.8
2	0.2	-15	38	0.995	0.94	7519	0.788	612.7	14.28	102.1
2	0.2	-15	48	1.042	1	9265	0.964	647.4	17.38	118.5
2	0.2	-15	50	1.061	1.05	10154	1.054	661	18.93	126.7
2	0.2	-15	50	1.068	1.1	10641	1.103	667.5	19.75	131.1
2	0.2	-15	50	1.08	1.15	12056	1.226	683.8	21.55	140.7
2	0.2	-5	0	0.709	0.51	846	0.066	389.4	2.77	33.5
2	0.2	-5	4.5	0.753	0.62	1354	0.127	430.9	3.81	41.1
2	0.2	-5	11	0.815	0.72	2238	0.237	496.2	5.91	53
2	0.2	-5	22	0.89	0.82	3857	0.413	555.4	8.67	69.1
2	0.2	-5	31	0.949	0.87	5375	0.563	591.9	10.87	81.2
2	0.2	-5	38	0.978	0.93	6475	0.68	618.9	12.86	92.5
2	0.2	-5	48	1.023	0.98	8002	0.836	654.8	15.64	107.2
2	0.2	-5	50	1.044	1.03	8734	0.923	672	17.43	116.4
2	0.2	-5	50	1.057	1.08	9222	0.979	680.4	18.5	122.1
2	0.2	-5	50	1.065	1.13	9972	1.047	690.6	19.52	127.5
2	0.2	5	0	0.716	0.51	885	0.068	406.7	2.83	33.2
2	0.2	5	4.5	0.748	0.61	1216	0.109	439.1	3.61	39.1
2	0.2	5	11	0.803	0.71	1921	0.199	504.2	5.52	49.7
2	0.2	5	22	0.871	0.81	3260	0.35	562.2	7.96	63.8
2	0.2	5	31	0.918	0.86	4303	0.459	596.6	9.74	73.6
2	0.2	5	38	0.964	0.91	5615	0.591	627	11.79	84.8
2	0.2	5	48	0.989	0.96	6621	0.705	655.1	13.91	96.6
2	0.2	5	50	1.017	1.01	7541	0.804	680.7	15.9	106.3
2	0.2	5	50	1.045	1.06	8344	0.889	698.5	17.51	114.6
2	0.2	5	50	1.052	1.11	8738	0.928	705.5	18.19	118.1
2	0.2	15	0	0.716	0.5	819	0.059	417.2	2.76	32.1
2	0.2	15	4.5	0.729	0.6	979	0.081	442.1	3.3	36.9
2	0.2	15	11	0.782	0.69	1539	0.154	506.8	5.02	46
2	0.2	15	22	0.851	0.79	2711	0.289	566.3	7.25	58.8
2	0.2	15	31	0.892	0.84	3523	0.38	599.3	8.81	67.5
2	0.2	15	38	0.946	0.89	4774	0.505	633.7	10.73	77.5
2	0.2	15	48	0.974	0.94	5726	0.61	662	12.66	88
2	0.2	15	50	0.999	0.99	6671	0.714	686.9	14.59	98.3
2	0.2	15	50	1.014	1.04	7042	0.752	698.6	15.37	102.2
2	0.2	15	50	1.034	1.09	7701	0.823	712.9	16.7	109.1
2	0.2	25	0	0.707	0.49	691	0.044	421.2	2.57	30.3
2	0.2	25	4.5	0.67	0.59	332	0.002	425.5	2.64	31.5
2	0.2	25	11	0.762	0.68	1217	0.114	508.2	4.55	42.7
2	0.2	25	22	0.835	0.78	2267	0.237	570.3	6.62	54.3
2	0.2	25	31	0.867	0.83	2852	0.305	599.8	7.85	61
2	0.2	25	38	0.907	0.88	3682	0.397	632.8	9.47	69.9
2	0.2	25	48	0.958	0.93	4931	0.524	666.2	11.46	80.2
2	0.2	25	50	0.978	0.98	5700	0.617	693.9	13.38	90.6
2	0.2	25	50	0.996	1.02	6200	0.668	707.2	14.32	95.3
2	0.2	25	50	1	1.07	6329	0.683	711.2	14.61	96.8
2	0.2	35	0	0.694	0.48	546	0.028	423.1	2.36	28.5
2	0.2	35	4.5	0.698	0.58	572	0.031	446.7	2.77	31.5
2	0.2	35	11	0.783	0.67	1398	0.129	522	4.51	42.9
2	0.2	35	22	0.817	0.77	1839	0.186	572.6	6.01	50
2	0.2	35	31	0.846	0.82	2341	0.245	600.1	7.04	55.7
2	0.2	35	38	0.885	0.86	3037	0.325	634.9	8.53	63.7
2	0.2	35	48	0.938	0.91	4121	0.439	672.4	10.41	73.3
2	0.2	35	50	0.97	0.96	5029	0.539	701.7	12.26	83
2	0.2	35	50	0.987	1.01	5650	0.613	723.5	13.8	91.2
2	0.2	35	50	0.996	1.06	5887	0.639	731.3	14.32	93.8
2	0.3	-25	0	0.69	0.53	748	0.052	358.9	2.65	34.8
2	0.3	-25	4.5	0.761	0.64	1692	0.16	416.1	4.2	46.4
2	0.3	-25	11	0.835	0.74	2987	0.307	479.7	6.62	61.1
2	0.3	-25	22	0.933	0.85	5485	0.552	544.3	10.16	82.3
2	0.3	-25	31	0.975	0.9	7064	0.707	575.1	12.53	96.4
2	0.3	-25	38	1.015	0.96	8899	0.898	614.6	15.94	115.7
2	0.3	-25	48	1.058	1.01	10768	1.069	640.3	18.59	130.7
2	0.3	-25	50	1.069	1.06	11600	1.151	650.8	19.98	138.5
2	0.3	-25	50	1.077	1.12	12570	1.234	660.7	21.17	145.2
2	0.3	-25	50	1.093	1.17	14562	1.394	683	23.55	157.6
2	0.3	-15	0	0.701	0.52	813	0.057	376.4	2.72	34.6
2	0.3	-15	4.5	0.756	0.63	1511	0.137	424.7	3.97	44
2	0.3	-15	11	0.824	0.73	2570	0.262	489.5	6.2	57.3
2	0.3	-15	22	0.902	0.83	4465	0.459	548.9	9.21	75.6
2	0.3	-15	31	0.961	0.89	6194	0.622	584.9	11.57	89.1
2	0.3	-15	38	0.988	0.94	7435	0.754	614.1	13.9	102.8
2	0.3	-15	48	1.036	0.99	9166	0.925	648.6	16.9	119
2	0.3	-15	50	1.057	1.04	10076	1.016	663.8	18.52	127.8
2	0.3	-15	50	1.065	1.1	10546	1.065	670.5	19.39	132.6
2	0.3	-15	50	1.076	1.15	11795	1.171	684.7	20.92	141.1
2	0.3	-5	0	0.711	0.51	884	0.062	393.9	2.79	34.5
2	0.3	-5	4.5	0.751	0.61	1354	0.117	433	3.75	41.8
2	0.3	-5	11	0.812	0.72	2220	0.222	498.4	5.81	53.8
2	0.3	-5	22	0.885	0.82	3809	0.391	557.5	8.48	69.8
2	0.3	-5	31	0.943	0.87	5277	0.532	593.5	10.56	81.5
2	0.3	-5	38	0.976	0.92	6449	0.651	621	12.54	93
2	0.3	-5	48	1.001	0.97	7543	0.769	648.6	14.73	105.4
2	0.3	-5	50	1.036	1.02	8659	0.886	674	17	117.3
2	0.3	-5	50	1.053	1.07	9233	0.949	685.1	18.24	123.9
2	0.3	-5	50	1.061	1.13	9886	1.008	694.4	19.16	128.8
2	0.3	5	0	0.719	0.5	917	0.064	411.6	2.85	34.2
2	0.3	5	4.5	0.747	0.6	1223	0.101	441.5	3.57	39.8
2	0.3	5	11	0.799	0.7	1891	0.183	506.4	5.42	50.4
2	0.3	5	22	0.865	0.8	3202	0.327	563.6	7.76	64.4
2	0.3	5	31	0.908	0.85	4167	0.43	596.8	9.48	74.3
2	0.3	5	38	0.96	0.9	5583	0.567	629.9	11.57	86
2	0.3	5	48	0.983	0.95	6548	0.673	657	13.58	97.4
2	0.3	5	50	1.027	1.01	7799	0.794	686.3	15.75	108.7
2	0.3	5	50	1.037	1.06	8290	0.851	697	16.89	114.9
2	0.3	5	50	1.048	1.11	8723	0.895	709.5	17.84	119.4
2	0.3	15	0	0.713	0.49	808	0.051	418.7	2.71	32.6
2	0.3	15	4.5	0.722	0.59	925	0.065	442.1	3.2	37.5
2	0.3	15	11	0.777	0.69	1490	0.137	507.7	4.89	46.5
2	0.3	15	22	0.846	0.79	2656	0.268	567.3	7.05	59.2
2	0.3	15	31	0.886	0.84	3445	0.354	600.5	8.56	67.8
2	0.3	15	38	0.936	0.89	4579	0.466	634.2	10.33	77.3
2	0.3	15	48	0.969	0.94	5600	0.572	661.9	12.17	87.5
2	0.3	15	50	0.994	0.99	6604	0.681	688.9	14.23	99
2	0.3	15	50	1.003	1.04	6878	0.71	696.8	14.81	102.2
2	0.3	15	50	1.008	1.09	7024	0.725	701.6	15.14	103.8
2	0.3	25	0	0.704	0.49	674	0.035	422.1	2.51	30.8
2	0.3	25	4.5	0.681	0.58	454	0.011	431.7	2.67	32.4
2	0.3	25	11	0.794	0.68	1656	0.149	521.3	4.83	46.7
2	0.3	25	22	0.83	0.78	2213	0.217	571.6	6.45	54.7
2	0.3	25	31	0.858	0.83	2740	0.277	598.5	7.54	61
2	0.3	25	38	0.9	0.87	3579	0.369	632.7	9.17	70.1
2	0.3	25	48	0.97	0.92	5271	0.531	672.5	11.51	83.2
2	0.3	25	50	0.977	0.97	5683	0.587	696.4	13.02	91
2	0.3	25	50	0.992	1.02	6193	0.642	711.4	14.11	96.8
2	0.3	25	50	0.998	1.07	6363	0.66	716.6	14.48	98.6
2	0.3	35	0	0.691	0.48	524	0.019	423.8	2.31	28.9
2	0.3	35	4.5	0.706	0.57	633	0.03	453.6	2.81	32.6
2	0.3	35	11	0.778	0.67	1359	0.113	522.3	4.38	43.3
2	0.3	35	22	0.81	0.76	1756	0.164	572.3	5.8	50.1
2	0.3	35	31	0.841	0.81	2272	0.222	600.8	6.83	56
2	0.3	35	38	0.878	0.86	2946	0.298	635.4	8.26	63.9
2	0.3	35	48	0.928	0.91	3936	0.401	672.9	10.04	73.3
2	0.3	35	50	0.965	0.96	4940	0.507	704	11.96	83.6
2	0.3	35	50	0.986	1	5698	0.594	729.6	13.73	93.3
2	0.3	35	50	0.995	1.05	5972	0.622	738.4	14.31	96.2
2	0.4	-25	0	0.693	0.53	802	0.051	364.8	2.68	36.3
2	0.4	-25	4.5	0.759	0.63	1701	0.151	419.2	4.12	47.7
2	0.4	-25	11	0.831	0.74	2966	0.292	483.2	6.47	62.5
2	0.4	-25	22	0.918	0.85	5240	0.516	545.8	9.76	83.1
2	0.4	-25	31	0.97	0.9	7042	0.682	578	12.13	97.7
2	0.4	-25	38	1.004	0.95	8647	0.844	610.1	14.87	114.5
2	0.4	-25	48	1.053	1	10733	1.038	644.8	18.09	132.8
2	0.4	-25	50	1.066	1.06	11579	1.12	655.7	19.5	141
2	0.4	-25	50	1.073	1.11	12328	1.185	663.8	20.47	146.7
2	0.4	-25	50	1.087	1.16	14164	1.333	683.6	22.61	158.6
2	0.4	-15	0	0.705	0.52	887	0.058	382.9	2.75	36.2
2	0.4	-15	4.5	0.755	0.62	1525	0.13	427.8	3.89	45.2
2	0.4	-15	11	0.82	0.73	2550	0.248	492.9	6.06	58.6
2	0.4	-15	22	0.896	0.83	4422	0.438	552.2	8.94	76.8
2	0.4	-15	31	0.967	0.88	6491	0.627	590.8	11.5	92.6
2	0.4	-15	38	0.978	0.93	7287	0.718	615.4	13.36	103.6
2	0.4	-15	48	1.019	0.98	8861	0.871	649	16.09	118.9
2	0.4	-15	50	1.052	1.04	9977	0.979	667.7	17.95	129.5
2	0.4	-15	50	1.061	1.09	10459	1.03	675	18.9	134.9
2	0.4	-15	50	1.07	1.14	11441	1.113	686.4	20.09	141.8
2	0.4	-5	0	0.713	0.51	941	0.061	400.4	2.81	35.9
2	0.4	-5	4.5	0.749	0.61	1357	0.109	436.1	3.68	42.9
2	0.4	-5	11	0.807	0.71	2193	0.207	501.4	5.66	54.9
2	0.4	-5	22	0.878	0.81	3739	0.369	560	8.21	70.9
2	0.4	-5	31	0.93	0.86	5024	0.493	595.2	10.11	81.9
2	0.4	-5	38	0.969	0.91	6346	0.621	623.9	12.11	94
2	0.4	-5	48	0.996	0.97	7518	0.742	652.3	14.32	107.1
2	0.4	-5	50	1.024	1.02	8574	0.85	674.1	16.3	118.3
2	0.4	-5	50	1.049	1.07	9307	0.925	692	17.87	126.4
2	0.4	-5	50	1.056	1.12	9838	0.974	700	18.66	130.9
2	0.4	5	0	0.72	0.5	942	0.06	416.6	2.84	35.4
2	0.4	5	4.5	0.742	0.6	1192	0.089	443.2	3.46	40.7
2	0.4	5	11	0.791	0.7	1818	0.165	507.4	5.22	51.1
2	0.4	5	22	0.856	0.8	3101	0.303	564.9	7.48	65.1
2	0.4	5	31	0.899	0.85	4055	0.403	598	9.13	75.2
2	0.4	5	38	0.954	0.9	5541	0.543	633.4	11.24	87.4
2	0.4	5	48	0.975	0.95	6444	0.641	660.1	13.14	98.5
2	0.4	5	50	1.003	1	7470	0.742	683	14.91	108.6
2	0.4	5	50	1.021	1.05	8032	0.8	698.5	16.12	115
2	0.4	5	50	1.043	1.1	8745	0.867	715.4	17.41	121.6
2	0.4	15	0	0.71	0.49	790	0.042	420.3	2.63	33.3
2	0.4	15	4.5	0.71	0.59	847	0.049	441.5	3.05	38.3
2	0.4	15	11	0.768	0.69	1416	0.118	508.2	4.7	47.2
2	0.4	15	22	0.84	0.78	2584	0.246	568.9	6.8	59.9
2	0.4	15	31	0.875	0.83	3305	0.324	600.7	8.17	68.1
2	0.4	15	38	0.921	0.88	4306	0.424	634.2	9.82	77.5
2	0.4	15	48	0.962	0.93	5518	0.542	663.6	11.71	88.3
2	0.4	15	50	0.985	0.98	6460	0.645	691.8	13.74	100.1
2	0.4	15	50	0.999	1.03	6906	0.688	702.8	14.53	104.5
2	0.4	15	50	1.002	1.08	7004	0.699	705.5	14.74	105.6
2	0.4	25	0	0.697	0.48	631	0.025	422.7	2.42	31.3
2	0.4	25	4.5	0.691	0.58	573	0.018	440.3	2.72	33.9
2	0.4	25	11	0.787	0.68	1597	0.132	521.9	4.64	47.3
2	0.4	25	22	0.823	0.77	2125	0.195	572.8	6.2	55.4
2	0.4	25	31	0.851	0.82	2658	0.253	599.3	7.23	61.5
2	0.4	25	38	0.891	0.87	3458	0.339	634.2	8.78	70.5
2	0.4	25	48	0.947	0.92	4754	0.464	671.4	10.75	81.3
2	0.4	25	50	0.975	0.96	5662	0.559	699.5	12.55	91.6
2	0.4	25	50	0.988	1.01	6215	0.622	717.6	13.87	99.2
2	0.4	25	50	0.996	1.06	6444	0.645	724.6	14.33	101.7
2	0.4	35	0	0.686	0.47	494	0.011	425	2.23	29.5
2	0.4	35	4.5	0.717	0.57	723	0.033	463.3	2.88	34.3
2	0.4	35	11	0.772	0.66	1315	0.099	522.8	4.21	43.8
2	0.4	35	22	0.8	0.76	1639	0.139	571.4	5.52	50.4
2	0.4	35	31	0.833	0.81	2171	0.198	601.6	6.55	56.5
2	0.4	35	38	0.868	0.85	2813	0.269	635.2	7.88	64.2
2	0.4	35	48	0.91	0.9	3663	0.359	672.3	9.57	73.8
2	0.4	35	50	0.959	0.95	4890	0.482	707.8	11.61	84.9
2	0.4	35	50	0.982	1	5710	0.573	736.3	13.52	95.7
2	0.4	35	50	0.995	1.04	6085	0.611	747.8	14.28	99.8
2	0.5	-25	0	0.698	0.52	882	0.054	372.6	2.71	38.4
